Case ID,Activity,case:variant,taskId,canceled,executionId,assignee,completeScope,activityId,processDefinitionKey,lifecycle:transition,time:timestamp,parentActivityInstanceId,rootProcessInstanceId,activityType,processDefinitionId
ba23aa1a-354f-11eb-952b-7626648811f8,Submit control index for approval,2,3da1c62b-3550-11eb-952b-7626648811f8,False,2e0fdf64-3550-11eb-952b-7626648811f8,uQP2,False,Activity_0xwj9wq,Process_final_v8,start,12/03/2020 10:13:51,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Update P&I,2,35c5e716-3550-11eb-952b-7626648811f8,False,2e0fdf64-3550-11eb-952b-7626648811f8,uQP1,False,Activity_1ree4lo,Process_final_v8,complete,12/03/2020 10:13:51,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Submit control index for approval,2,3da1c62b-3550-11eb-952b-7626648811f8,False,2e0fdf64-3550-11eb-952b-7626648811f8,uQP2,False,Activity_0xwj9wq,Process_final_v8,complete,12/03/2020 10:14:02,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Approval control index,2,,False,2e0fdf64-3550-11eb-952b-7626648811f8,,False,Gateway_03jxd0z,Process_final_v8,start,12/03/2020 10:14:02,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Approval control index,2,,False,2e0fdf64-3550-11eb-952b-7626648811f8,,False,Gateway_03jxd0z,Process_final_v8,complete,12/03/2020 10:14:02,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,2. Approve control index,2,449abf56-3550-11eb-952b-7626648811f8,False,449abf50-3550-11eb-952b-7626648811f8,uTL1,False,Activity_07pwhll,Process_final_v8,start,12/03/2020 10:14:02,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,1. Approve control index,2,449abf53-3550-11eb-952b-7626648811f8,False,449abf51-3550-11eb-952b-7626648811f8,uQP2,False,Activity_0mjzdr5,Process_final_v8,start,12/03/2020 10:14:02,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,1. Approve control index,2,449abf53-3550-11eb-952b-7626648811f8,False,449abf51-3550-11eb-952b-7626648811f8,uQP2,False,Activity_0mjzdr5,Process_final_v8,complete,12/03/2020 10:14:13,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,,2,,False,2e0fdf64-3550-11eb-952b-7626648811f8,,False,Gateway_1txza6f,Process_final_v8,start,12/03/2020 10:14:13,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,2. Approve control index,2,449abf56-3550-11eb-952b-7626648811f8,False,449abf50-3550-11eb-952b-7626648811f8,uTL1,False,Activity_07pwhll,Process_final_v8,complete,12/03/2020 10:14:15,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,,2,,False,2e0fdf64-3550-11eb-952b-7626648811f8,,False,Gateway_1txza6f,Process_final_v8,complete,12/03/2020 10:14:15,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,,2,,False,449abf50-3550-11eb-952b-7626648811f8,,False,Gateway_1txza6f,Process_final_v8,start,12/03/2020 10:14:15,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Check approvals,2,,False,4c566c41-3550-11eb-952b-7626648811f8,,False,Activity_0to9zpa,Process_final_v8,start,12/03/2020 10:14:15,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,businessRuleTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,,2,,False,449abf50-3550-11eb-952b-7626648811f8,,False,Gateway_1txza6f,Process_final_v8,complete,12/03/2020 10:14:15,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Check approvals,2,,False,4c566c41-3550-11eb-952b-7626648811f8,,False,Activity_0to9zpa,Process_final_v8,complete,12/03/2020 10:14:15,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,businessRuleTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Approval successfull?,2,,False,449abf50-3550-11eb-952b-7626648811f8,,False,Gateway_06etp9b,Process_final_v8,start,12/03/2020 10:14:15,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,exclusiveGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Approval successfull?,2,,False,449abf50-3550-11eb-952b-7626648811f8,,False,Gateway_06etp9b,Process_final_v8,complete,12/03/2020 10:14:15,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,exclusiveGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Update P&I,2,4c5a15ce-3550-11eb-952b-7626648811f8,False,449abf50-3550-11eb-952b-7626648811f8,uQP1,False,Activity_1jnji1l,Process_final_v8,start,12/03/2020 10:14:15,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Update P&I,2,4c5a15ce-3550-11eb-952b-7626648811f8,False,449abf50-3550-11eb-952b-7626648811f8,uQP1,False,Activity_1jnji1l,Process_final_v8,complete,12/03/2020 10:14:22,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Create full\nindex,2,,False,50335862-3550-11eb-952b-7626648811f8,,False,Activity_1wi50if,Process_final_v8,start,12/03/2020 10:14:22,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,serviceTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Create full\nindex,2,,False,50335862-3550-11eb-952b-7626648811f8,,False,Activity_1wi50if,Process_final_v8,complete,12/03/2020 10:14:22,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,serviceTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Submit full index for approval,2,5033cd97-3550-11eb-952b-7626648811f8,False,449abf50-3550-11eb-952b-7626648811f8,uQP1,False,Activity_09z5f99,Process_final_v8,start,12/03/2020 10:14:22,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Submit full index for approval,2,5033cd97-3550-11eb-952b-7626648811f8,False,449abf50-3550-11eb-952b-7626648811f8,uQP1,False,Activity_09z5f99,Process_final_v8,complete,12/03/2020 10:14:25,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,2. Approve full index,2,51fca6bf-3550-11eb-952b-7626648811f8,False,449abf50-3550-11eb-952b-7626648811f8,uML1,False,Activity_09olnbs,Process_final_v8,start,12/03/2020 10:14:25,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Approval full index,2,,False,449abf50-3550-11eb-952b-7626648811f8,,False,Gateway_0tfsvix,Process_final_v8,start,12/03/2020 10:14:25,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Approval full index,2,,False,449abf50-3550-11eb-952b-7626648811f8,,False,Gateway_0tfsvix,Process_final_v8,complete,12/03/2020 10:14:25,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,1. Approve full index,2,51fccdd2-3550-11eb-952b-7626648811f8,False,51fca6bc-3550-11eb-952b-7626648811f8,uQP1,False,Activity_09mzgtm,Process_final_v8,start,12/03/2020 10:14:25,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,3. Approve full index,2,51fccdd5-3550-11eb-952b-7626648811f8,False,51fca6bd-3550-11eb-952b-7626648811f8,uTL1,False,Activity_1r8h53h,Process_final_v8,start,12/03/2020 10:14:25,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,3. Approve full index,2,51fccdd5-3550-11eb-952b-7626648811f8,False,51fca6bd-3550-11eb-952b-7626648811f8,uTL1,False,Activity_1r8h53h,Process_final_v8,complete,12/03/2020 10:14:37,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,,2,,False,51fca6bd-3550-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,start,12/03/2020 10:14:37,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,1. Approve full index,2,51fccdd2-3550-11eb-952b-7626648811f8,False,51fca6bc-3550-11eb-952b-7626648811f8,uQP1,False,Activity_09mzgtm,Process_final_v8,complete,12/03/2020 10:14:37,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,,2,,False,51fca6bc-3550-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,start,12/03/2020 10:14:37,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,2. Approve full index,2,51fca6bf-3550-11eb-952b-7626648811f8,False,449abf50-3550-11eb-952b-7626648811f8,uML1,False,Activity_09olnbs,Process_final_v8,complete,12/03/2020 10:14:53,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,,2,,False,51fca6bd-3550-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,complete,12/03/2020 10:14:53,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,,2,,False,449abf50-3550-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,start,12/03/2020 10:14:53,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,,2,,False,51fca6bc-3550-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,complete,12/03/2020 10:14:53,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Check approvals,2,,False,62dc9146-3550-11eb-952b-7626648811f8,,False,Activity_0nri20n,Process_final_v8,start,12/03/2020 10:14:53,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,businessRuleTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,,2,,False,449abf50-3550-11eb-952b-7626648811f8,,False,Gateway_1n6ek3i,Process_final_v8,complete,12/03/2020 10:14:53,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Check approvals,2,,False,62dc9146-3550-11eb-952b-7626648811f8,,False,Activity_0nri20n,Process_final_v8,complete,12/03/2020 10:14:53,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,businessRuleTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Approval successfull?,2,,False,449abf50-3550-11eb-952b-7626648811f8,,False,Gateway_12hhlon,Process_final_v8,start,12/03/2020 10:14:53,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,exclusiveGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Approval successfull?,2,,False,449abf50-3550-11eb-952b-7626648811f8,,False,Gateway_12hhlon,Process_final_v8,complete,12/03/2020 10:14:53,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,exclusiveGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Approval successful and number transfer completed,2,,False,f4b51aea-354f-11eb-952b-7626648811f8,,False,Gateway_1fblia6,Process_final_v8,complete,12/03/2020 10:14:53,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Approval successful and number transfer completed,2,,False,ba23aa1a-354f-11eb-952b-7626648811f8,,False,Gateway_1fblia6,Process_final_v8,start,12/03/2020 10:14:53,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Migration successfull,2,,False,ba23aa1a-354f-11eb-952b-7626648811f8,,True,Event_1159hts,Process_final_v8,start,12/03/2020 10:14:53,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,noneEndEvent,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Migration successfull,2,,False,ba23aa1a-354f-11eb-952b-7626648811f8,,True,Event_1159hts,Process_final_v8,complete,12/03/2020 10:14:53,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,noneEndEvent,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
ba23aa1a-354f-11eb-952b-7626648811f8,Approval successful and number transfer completed,2,,False,ba23aa1a-354f-11eb-952b-7626648811f8,,False,Gateway_1fblia6,Process_final_v8,complete,12/03/2020 10:14:53,ba23aa1a-354f-11eb-952b-7626648811f8,ba23aa1a-354f-11eb-952b-7626648811f8,parallelGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Assign roles and responsibilites,1,c9acacbf-354e-11eb-952b-7626648811f8,False,c9ac85ac-354e-11eb-952b-7626648811f8,demo,False,Activity_1cvsrmq,Process_final_v8,start,12/03/2020 10:03:27,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,P&I schema defined and number transfer requested,1,,False,c9ac85ac-354e-11eb-952b-7626648811f8,,False,Event_1n5ysqv,Process_final_v8,start,12/03/2020 10:03:27,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,messageStartEvent,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,P&I schema defined and number transfer requested,1,,False,c9ac85ac-354e-11eb-952b-7626648811f8,,False,Event_1n5ysqv,Process_final_v8,complete,12/03/2020 10:03:27,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,messageStartEvent,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Assign roles and responsibilites,1,c9acacbf-354e-11eb-952b-7626648811f8,False,c9ac85ac-354e-11eb-952b-7626648811f8,demo,False,Activity_1cvsrmq,Process_final_v8,complete,12/03/2020 10:03:37,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Complete check structure form,1,cfa83327-354e-11eb-952b-7626648811f8,False,cfa83325-354e-11eb-952b-7626648811f8,demo,False,Activity_03b7m13,Process_final_v8,start,12/03/2020 10:03:37,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Complete check structure form,1,cfa83327-354e-11eb-952b-7626648811f8,False,cfa83325-354e-11eb-952b-7626648811f8,demo,False,Activity_03b7m13,Process_final_v8,complete,12/03/2020 10:04:01,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Check structure,1,,False,ddfbf489-354e-11eb-952b-7626648811f8,,False,Activity_14l1y46,Process_final_v8,start,12/03/2020 10:04:01,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,businessRuleTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Check structure,1,,False,ddfbf489-354e-11eb-952b-7626648811f8,,False,Activity_14l1y46,Process_final_v8,complete,12/03/2020 10:04:01,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,businessRuleTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Send message to lock P&I,1,ddfedacb-354e-11eb-952b-7626648811f8,False,c9ac85ac-354e-11eb-952b-7626648811f8,demo,False,Activity_05p2ipf,Process_final_v8,start,12/03/2020 10:04:01,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Structure ok?,1,,False,c9ac85ac-354e-11eb-952b-7626648811f8,,False,Gateway_04rolgk,Process_final_v8,start,12/03/2020 10:04:01,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,exclusiveGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Structure ok?,1,,False,c9ac85ac-354e-11eb-952b-7626648811f8,,False,Gateway_04rolgk,Process_final_v8,complete,12/03/2020 10:04:01,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,exclusiveGateway,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Send message to lock P&I,1,ddfedacb-354e-11eb-952b-7626648811f8,False,c9ac85ac-354e-11eb-952b-7626648811f8,demo,False,Activity_05p2ipf,Process_final_v8,complete,12/03/2020 10:04:06,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Receive message to lock P&I,1,e155ce06-354e-11eb-952b-7626648811f8,False,c9ac85ac-354e-11eb-952b-7626648811f8,demo,False,Activity_05kmzrk,Process_final_v8,start,12/03/2020 10:04:06,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Receive message to lock P&I,1,e155ce06-354e-11eb-952b-7626648811f8,False,c9ac85ac-354e-11eb-952b-7626648811f8,demo,False,Activity_05kmzrk,Process_final_v8,complete,12/03/2020 10:04:16,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Lock P&I,1,e7099d01-354e-11eb-952b-7626648811f8,False,c9ac85ac-354e-11eb-952b-7626648811f8,demo,False,Activity_1rrzlik,Process_final_v8,start,12/03/2020 10:04:16,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Lock P&I,1,e7099d01-354e-11eb-952b-7626648811f8,False,c9ac85ac-354e-11eb-952b-7626648811f8,demo,False,Activity_1rrzlik,Process_final_v8,complete,12/03/2020 10:04:30,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Draw P&I,1,efb0e26c-354e-11eb-952b-7626648811f8,False,c9ac85ac-354e-11eb-952b-7626648811f8,demo,False,Activity_0sgki10,Process_final_v8,start,12/03/2020 10:04:31,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Draw P&I,1,efb0e26c-354e-11eb-952b-7626648811f8,False,c9ac85ac-354e-11eb-952b-7626648811f8,demo,False,Activity_0sgki10,Process_final_v8,complete,12/03/2020 10:04:39,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Create missing objects,1,f4bcb197-354e-11eb-952b-7626648811f8,False,c9ac85ac-354e-11eb-952b-7626648811f8,demo,False,Activity_0quebqv,Process_final_v8,start,12/03/2020 10:04:39,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Create missing objects,1,f4bcb197-354e-11eb-952b-7626648811f8,False,c9ac85ac-354e-11eb-952b-7626648811f8,demo,False,Activity_0quebqv,Process_final_v8,complete,12/03/2020 10:04:44,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Complete drawing and objects form,1,f7725ac2-354e-11eb-952b-7626648811f8,False,c9ac85ac-354e-11eb-952b-7626648811f8,demo,False,Activity_0mdtkxj,Process_final_v8,start,12/03/2020 10:04:44,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Complete drawing and objects form,1,f7725ac2-354e-11eb-952b-7626648811f8,False,c9ac85ac-354e-11eb-952b-7626648811f8,demo,False,Activity_0mdtkxj,Process_final_v8,complete,12/03/2020 10:04:56,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,userTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
c9ac85ac-354e-11eb-952b-7626648811f8,Check drawings and objects,1,,False,ff252e1a-354e-11eb-952b-7626648811f8,,False,Activity_0hhao2f,Process_final_v8,start,12/03/2020 10:04:56,c9ac85ac-354e-11eb-952b-7626648811f8,c9ac85ac-354e-11eb-952b-7626648811f8,businessRuleTask,Process_final_v8:1:c1c8904a-354e-11eb-952b-7626648811f8
